rank,score,program,function,params,param_count,return_type,is_static,line_num,reason,extraction_difficulty
707,3.25,shred,do_wipefd,"int fd; const char * qname; struct randint_source * s; const struct Options * flags",4,int,True,814,"Has structs; Has mutable pointers",easy
708,3.25,shred,wipefd,"int fd; const char * qname; struct randint_source * s; const struct Options * flags",4,int,True,956,"Has structs; Has mutable pointers",easy
709,3.14,chown-core,chown_files,"char ** files; int bit_flags; uid_t uid; gid_t gid; uid_t required_uid; gid_t required_gid; const struct Chown_option * chopt",7,int,False,536,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (7)",medium
710,3.14,chown-core,restricted_chown,"int cwd_fd; const char * file; const struct stat * orig_st; uid_t uid; gid_t gid; uid_t required_uid; gid_t required_gid",7,enum RCH_status,True,230,"Mixed scalars/strings; Has structs; Many params (7)",easy
711,3.14,digest,output_file,"const char * file; int binary_file; const void * digest; int raw; int tagged; unsigned char delim; int bool",7,void,True,1039,"Mixed scalars/strings; Many params (7)",easy
712,3.14,tail,file_lines,"const char * pretty_filename; int fd; const struct stat * sb; uintmax_t n_lines; off_t start_pos; off_t end_pos; uintmax_t * read_pos",7,int,True,519,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (7)",easy
713,3.0,chown-core,describe_change,"const char * file; enum Change_status changed; const char * old_user; const char * old_group; const char * user; const char * group",6,void,True,152,"Mixed scalars/strings; Many params (6)",easy
714,3.0,cksum,crc32b_sum_stream,"FILE * stream; void * resstream; uintmax_t * reslen",3,int,False,317,"Has mutable pointers; FILE I/O",hard
715,3.0,cksum,crc_sum_stream,"FILE * stream; void * resstream; uintmax_t * length",3,int,False,281,"Has mutable pointers; FILE I/O",hard
716,3.0,comm,check_order,"const struct linebuffer * prev; const struct linebuffer * current; int whatfile",3,void,True,212,"Has structs",easy
717,3.0,copy,copy_debug_sparse_string,"enum copy_debug_val debug_val",1,const char *,True,172,"Standard function",easy
718,3.0,copy,copy_debug_string,"enum copy_debug_val debug_val",1,const char *,True,155,"Standard function",easy
719,3.0,cp,re_protect,"const char * const_dst_name; const char * dst_src_name; int dst_dirfd; const char * dst_relname; struct dir_attr * attr_list; const struct cp_options * x",6,int,True,308,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (6)",easy
720,3.0,cp-hash,forget_created,"ino_t ino; dev_t dev",2,void,False,82,"Standard function",medium
721,3.0,cp-hash,src_to_dest_lookup,"ino_t ino; dev_t dev",2,char *,False,100,"Standard function",medium
722,3.0,df,devlist_for_dev,"dev_t dev",1,struct devlist *,True,687,"Standard function",easy
723,3.0,df,get_entry,"const char * name; const struct stat * statp",2,void,True,1455,"Has structs",easy
724,3.0,df,get_point,"const char * point; const struct stat * statp",2,void,True,1356,"Has structs",easy
725,3.0,df,me_for_dev,"dev_t dev",1,const int *,True,845,"Standard function",easy
726,3.0,du,print_size,"const struct duinfo * pdui; const char * string",2,void,True,385,"Has structs",easy
727,3.0,expand-common,add_tab_stop,"colno tabval",1,void,False,76,"Standard function",medium
728,3.0,expand-common,set_extend_size,"colno tabval",1,int,True,93,"Standard function",easy
729,3.0,expand-common,set_increment_size,"colno tabval",1,int,True,110,"Standard function",easy
730,3.0,expr,docolon,"VALUE * sv; VALUE * pv",2,VALUE *,True,572,"Has mutable pointers",easy
731,3.0,expr,freev,"VALUE * v",1,void,True,374,"Has mutable pointers",easy
732,3.0,expr,getsize,"mpz_t i",1,int,True,502,"Standard function",easy
733,3.0,expr,null,"VALUE * v",1,int,True,94,"Has mutable pointers",easy
734,3.0,expr,printv,"VALUE * v",1,void,True,95,"Has mutable pointers",easy
735,3.0,expr,printv,"VALUE * v",1,void,True,386,"Has mutable pointers",easy
736,3.0,expr,toarith,"VALUE * v",1,int,True,475,"Has mutable pointers",easy
737,3.0,expr,tostring,"VALUE * v",1,void,True,453,"Has mutable pointers",easy
738,3.0,factor,lbuf_putc,"char c",1,void,True,2371,"Standard function",easy
739,3.0,factor,lbuf_putmpz,"const mpz_t i",1,void,True,2447,"Standard function",easy
740,3.0,factor,mp_prime_p,"mpz_t n",1,int,True,1359,"Standard function",easy
741,3.0,fmt,base_cost,"WORD * this",1,COST,True,164,"Has mutable pointers",easy
742,3.0,fmt,base_cost,"WORD * this",1,COST,True,921,"Has mutable pointers",easy
743,3.0,fmt,check_punctuation,"WORD * w",1,void,True,163,"Has mutable pointers",easy
744,3.0,fmt,check_punctuation,"WORD * w",1,void,True,779,"Has mutable pointers",easy
745,3.0,fmt,fmt,"FILE * f; const char *",2,int,True,154,"Has mutable pointers; FILE I/O",easy
746,3.0,fmt,put_paragraph,"WORD * finish",1,void,True,166,"Has mutable pointers",easy
747,3.0,fmt,put_paragraph,"WORD * finish",1,void,True,975,"Has mutable pointers",easy
748,3.0,fmt,put_word,"WORD * w",1,void,True,168,"Has mutable pointers",easy
749,3.0,fmt,put_word,"WORD * w",1,void,True,1012,"Has mutable pointers",easy
750,3.0,force-link,try_link,"char * dest; void * arg",2,int,True,80,"Has mutable pointers",easy
751,3.0,force-link,try_symlink,"char * dest; void * arg",2,int,True,138,"Has mutable pointers",easy
752,3.0,install,announce_mkdir,"const char * dir; void * options",2,void,True,357,"Has mutable pointers",easy
753,3.0,join,check_order,"const struct line * prev; const struct line * current; int whatfile",3,void,True,402,"Has structs",easy
754,3.0,libstdbuf,apply_mode,"FILE * stream; const char * mode",2,void,True,92,"Has mutable pointers; FILE I/O",easy
755,3.0,ls,abmon_init,"char[12][128] abmon",1,int,True,1345,"Standard function",easy
756,3.0,ls,dev_ino_push,"dev_t dev; ino_t ino",2,void,True,1069,"Standard function",easy
757,3.0,ls,dired_dump_obstack,"const char * prefix; struct obstack * os",2,void,True,1112,"Has structs; Has mutable pointers",easy
758,3.0,ls,dired_outbyte,"char c",1,void,True,1016,"Standard function",easy
759,3.0,ls,do_lstat,"const char * name; struct stat * st",2,int,True,1272,"Has structs; Has mutable pointers",easy
760,3.0,ls,do_stat,"const char * name; struct stat * st",2,int,True,1266,"Has structs; Has mutable pointers",easy
761,3.0,ls,get_link_name,"const char * filename; struct fileinfo * f; int command_line_arg",3,void,True,290,"Has structs; Has mutable pointers",easy
762,3.0,ls,get_link_name,"const char * filename; struct fileinfo * f; int command_line_arg",3,void,True,3707,"Has structs; Has mutable pointers",easy
763,3.0,ls,is_colored,"enum indicator_no type",1,int,True,1497,"Standard function",easy
764,3.0,ls,print_with_separator,"char sep",1,void,True,311,"Standard function",easy
765,3.0,ls,print_with_separator,"char sep",1,void,True,5213,"Standard function",easy
766,3.0,ls,rev_strcmp_atime,"V a; V b",2,int,True,3939,"Standard function",easy
767,3.0,ls,rev_strcmp_btime,"V a; V b",2,int,True,3940,"Standard function",easy
768,3.0,ls,rev_strcmp_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
769,3.0,ls,rev_strcmp_df_atime,"V a; V b",2,int,True,3939,"Standard function",easy
770,3.0,ls,rev_strcmp_df_btime,"V a; V b",2,int,True,3940,"Standard function",easy
771,3.0,ls,rev_strcmp_df_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
772,3.0,ls,rev_strcmp_df_extension,"V a; V b",2,int,True,3943,"Standard function",easy
773,3.0,ls,rev_strcmp_df_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
774,3.0,ls,rev_strcmp_df_name,"V a; V b",2,int,True,3942,"Standard function",easy
775,3.0,ls,rev_strcmp_df_size,"V a; V b",2,int,True,3941,"Standard function",easy
776,3.0,ls,rev_strcmp_df_width,"V a; V b",2,int,True,3944,"Standard function",easy
777,3.0,ls,rev_strcmp_extension,"V a; V b",2,int,True,3943,"Standard function",easy
778,3.0,ls,rev_strcmp_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
779,3.0,ls,rev_strcmp_name,"V a; V b",2,int,True,3942,"Standard function",easy
780,3.0,ls,rev_strcmp_size,"V a; V b",2,int,True,3941,"Standard function",easy
781,3.0,ls,rev_strcmp_width,"V a; V b",2,int,True,3944,"Standard function",easy
782,3.0,ls,rev_xstrcoll_atime,"V a; V b",2,int,True,3939,"Standard function",easy
783,3.0,ls,rev_xstrcoll_btime,"V a; V b",2,int,True,3940,"Standard function",easy
784,3.0,ls,rev_xstrcoll_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
785,3.0,ls,rev_xstrcoll_df_atime,"V a; V b",2,int,True,3939,"Standard function",easy
786,3.0,ls,rev_xstrcoll_df_btime,"V a; V b",2,int,True,3940,"Standard function",easy
787,3.0,ls,rev_xstrcoll_df_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
788,3.0,ls,rev_xstrcoll_df_extension,"V a; V b",2,int,True,3943,"Standard function",easy
789,3.0,ls,rev_xstrcoll_df_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
790,3.0,ls,rev_xstrcoll_df_name,"V a; V b",2,int,True,3942,"Standard function",easy
791,3.0,ls,rev_xstrcoll_df_size,"V a; V b",2,int,True,3941,"Standard function",easy
792,3.0,ls,rev_xstrcoll_df_version,"V a; V b",2,int,True,3979,"Standard function",easy
793,3.0,ls,rev_xstrcoll_df_width,"V a; V b",2,int,True,3944,"Standard function",easy
794,3.0,ls,rev_xstrcoll_extension,"V a; V b",2,int,True,3943,"Standard function",easy
795,3.0,ls,rev_xstrcoll_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
796,3.0,ls,rev_xstrcoll_name,"V a; V b",2,int,True,3942,"Standard function",easy
797,3.0,ls,rev_xstrcoll_size,"V a; V b",2,int,True,3941,"Standard function",easy
798,3.0,ls,rev_xstrcoll_version,"V a; V b",2,int,True,3969,"Standard function",easy
799,3.0,ls,rev_xstrcoll_width,"V a; V b",2,int,True,3944,"Standard function",easy
800,3.0,ls,stat_for_ino,"const char * name; struct stat * st",2,int,True,1284,"Has structs; Has mutable pointers",easy
801,3.0,ls,stat_for_mode,"const char * name; struct stat * st",2,int,True,1278,"Has structs; Has mutable pointers",easy
802,3.0,ls,strcmp_atime,"V a; V b",2,int,True,3939,"Standard function",easy
803,3.0,ls,strcmp_btime,"V a; V b",2,int,True,3940,"Standard function",easy
804,3.0,ls,strcmp_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
805,3.0,ls,strcmp_df_atime,"V a; V b",2,int,True,3939,"Standard function",easy
806,3.0,ls,strcmp_df_btime,"V a; V b",2,int,True,3940,"Standard function",easy
807,3.0,ls,strcmp_df_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
808,3.0,ls,strcmp_df_extension,"V a; V b",2,int,True,3943,"Standard function",easy
809,3.0,ls,strcmp_df_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
810,3.0,ls,strcmp_df_name,"V a; V b",2,int,True,3942,"Standard function",easy
811,3.0,ls,strcmp_df_size,"V a; V b",2,int,True,3941,"Standard function",easy
812,3.0,ls,strcmp_df_width,"V a; V b",2,int,True,3944,"Standard function",easy
813,3.0,ls,strcmp_extension,"V a; V b",2,int,True,3943,"Standard function",easy
814,3.0,ls,strcmp_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
815,3.0,ls,strcmp_name,"V a; V b",2,int,True,3942,"Standard function",easy
816,3.0,ls,strcmp_size,"V a; V b",2,int,True,3941,"Standard function",easy
817,3.0,ls,strcmp_width,"V a; V b",2,int,True,3944,"Standard function",easy
818,3.0,ls,visit_dir,"dev_t dev; ino_t ino",2,int,True,1458,"Standard function",easy
819,3.0,ls,xstrcoll_atime,"V a; V b",2,int,True,3939,"Standard function",easy
820,3.0,ls,xstrcoll_btime,"V a; V b",2,int,True,3940,"Standard function",easy
821,3.0,ls,xstrcoll_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
822,3.0,ls,xstrcoll_df_atime,"V a; V b",2,int,True,3939,"Standard function",easy
823,3.0,ls,xstrcoll_df_btime,"V a; V b",2,int,True,3940,"Standard function",easy
824,3.0,ls,xstrcoll_df_ctime,"V a; V b",2,int,True,3937,"Standard function",easy
825,3.0,ls,xstrcoll_df_extension,"V a; V b",2,int,True,3943,"Standard function",easy
826,3.0,ls,xstrcoll_df_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
827,3.0,ls,xstrcoll_df_name,"V a; V b",2,int,True,3942,"Standard function",easy
828,3.0,ls,xstrcoll_df_size,"V a; V b",2,int,True,3941,"Standard function",easy
829,3.0,ls,xstrcoll_df_version,"V a; V b",2,int,True,3974,"Standard function",easy
830,3.0,ls,xstrcoll_df_width,"V a; V b",2,int,True,3944,"Standard function",easy
831,3.0,ls,xstrcoll_extension,"V a; V b",2,int,True,3943,"Standard function",easy
832,3.0,ls,xstrcoll_mtime,"V a; V b",2,int,True,3938,"Standard function",easy
833,3.0,ls,xstrcoll_name,"V a; V b",2,int,True,3942,"Standard function",easy
834,3.0,ls,xstrcoll_size,"V a; V b",2,int,True,3941,"Standard function",easy
835,3.0,ls,xstrcoll_version,"V a; V b",2,int,True,3964,"Standard function",easy
836,3.0,ls,xstrcoll_width,"V a; V b",2,int,True,3944,"Standard function",easy
837,3.0,mkdir,announce_mkdir,"const char * dir; void * options",2,void,True,111,"Has mutable pointers",easy
838,3.0,numfmt,default_scale_base,"enum scale_type scale",1,int,True,215,"Standard function",easy
839,3.0,numfmt,suffix_power,"const char suf",1,int,True,241,"Standard function",easy
840,3.0,numfmt,valid_suffix,"const char suf",1,int,True,235,"Standard function",easy
841,3.0,paste,xputchar,"char c",1,void,True,158,"Standard function",easy
842,3.0,pinky,idle_string,"time_t when",1,const char *,True,154,"Standard function",easy
843,3.0,pinky,print_long_entry,"const char[] name",1,void,True,317,"Standard function",easy
844,3.0,pr,add_line_number,"COLUMN * p",1,void,True,428,"Has mutable pointers",easy
845,3.0,pr,add_line_number,"COLUMN * p",1,void,True,2031,"Has mutable pointers",easy
846,3.0,pr,align_column,"COLUMN * p",1,void,True,1748,"Has mutable pointers",easy
847,3.0,pr,char_to_clump,"char c",1,int,True,420,"Standard function",easy
848,3.0,pr,char_to_clump,"char c",1,int,True,2639,"Standard function",easy
849,3.0,pr,close_file,"COLUMN * p",1,void,True,1517,"Has mutable pointers",easy
850,3.0,pr,hold_file,"COLUMN * p",1,void,True,1562,"Has mutable pointers",easy
851,3.0,pr,print_char,"char c",1,void,True,444,"Standard function",easy
852,3.0,pr,print_char,"char c",1,void,True,2301,"Standard function",easy
853,3.0,pr,print_stored,"COLUMN * p",1,int,True,423,"Has mutable pointers",easy
854,3.0,pr,print_stored,"COLUMN * p",1,int,True,2567,"Has mutable pointers",easy
855,3.0,pr,read_line,"COLUMN * p",1,int,True,421,"Has mutable pointers",easy
856,3.0,pr,read_line,"COLUMN * p",1,int,True,2428,"Has mutable pointers",easy
857,3.0,pr,read_rest_of_line,"COLUMN * p",1,void,True,442,"Has mutable pointers",easy
858,3.0,pr,read_rest_of_line,"COLUMN * p",1,void,True,2114,"Has mutable pointers",easy
859,3.0,pr,store_char,"char c",1,void,True,440,"Standard function",easy
860,3.0,pr,store_char,"char c",1,void,True,2020,"Standard function",easy
861,3.0,printf,print_esc_char,"char c",1,void,True,174,"Standard function",easy
862,3.0,prog-fprintf,prog_fprintf,"FILE * fp; const char * fmt",2,void,False,28,"Has mutable pointers; FILE I/O",hard
863,3.0,ptx,define_all_fields,"OCCURS * occurs",1,void,True,1218,"Has mutable pointers",easy
864,3.0,ptx,print_field,"BLOCK field",1,void,True,1013,"Standard function",easy
865,3.0,pwd,find_dir_entry,"struct stat * dot_sb; struct file_name * file_name; int parent_height",3,void,True,151,"Has structs; Has mutable pointers",easy
866,3.0,remove,write_protected_non_symlink,"int fd_cwd; const char * file; struct stat * buf",3,int,True,96,"Has structs; Has mutable pointers",easy
867,3.0,seq,get_default_format,"operand first; operand step; operand last",3,const char *,True,370,"Standard function",easy
868,3.0,seq,long_double_format,"const char * fmt; struct layout * layout",2,const char *,True,237,"Has structs; Has mutable pointers",easy
869,3.0,shred,wipefile,"char * name; const char * qname; struct randint_source * s; const struct Options * flags",4,int,True,1118,"Has structs; Has mutable pointers",easy
870,3.0,sort,fillbuf,"struct buffer * buf; int * fp; const char * file",3,int,True,1762,"Has structs; Has mutable pointers",easy
871,3.0,sort,init_node,"struct merge_node *restrict; struct merge_node *restrict; struct line *; int size_t; int; int bool",6,struct merge_node *,True,3390,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (6)",easy
872,3.0,sort,init_node,"struct merge_node *restrict parent; struct merge_node *restrict node_pool; struct line * dest; int nthreads; int total_lines; int is_lo_child",6,struct merge_node *,True,3439,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (6)",easy
873,3.0,sort,key_to_opts,"const struct keyfield * key; char * opts",2,void,True,2454,"Has structs; Has mutable pointers",easy
874,3.0,sort,mergelines,"struct line *restrict t; int nlines; const struct line *restrict lo",3,void,True,3293,"Has structs; Has mutable pointers",easy
875,3.0,sort,set_ordering,"const char * s; struct keyfield * key; enum blanktype blanktype",3,char *,True,4269,"Has structs; Has mutable pointers",easy
876,3.0,sort,sort_die,"const char * message; const char * file",2,void,True,404,"Standard function",easy
877,3.0,sort,stream_open,"const char * file; const char * how",2,int *,True,951,"Standard function",easy
878,3.0,sort,write_line,"const struct line * line; int * fp; const char * output_file",3,void,True,2922,"Has structs; Has mutable pointers",easy
879,3.0,sort,xfopen,"const char * file; const char * how",2,int *,True,991,"Standard function",easy
880,3.0,stat,get_birthtime,"int fd; const char * filename; const struct stat * st",3,struct timespec,True,1421,"Has structs",easy
881,3.0,stat,human_time,"struct timespec t",1,int *,True,644,"Has structs",easy
882,3.0,stat,neg_to_zero,"struct timespec ts",1,struct timespec,True,1038,"Has structs",easy
883,3.0,stat,print_esc_char,"char c",1,void,True,1075,"Standard function",easy
884,3.0,stty,baud_to_value,"speed_t speed",1,unsigned long,True,439,"Standard function",easy
885,3.0,stty,baud_to_value,"speed_t speed",1,int,True,2263,"Standard function",easy
886,3.0,stty,display_all,"struct termios * mode; const char * device_name",2,void,True,448,"Has structs; Has mutable pointers",easy
887,3.0,stty,display_all,"struct termios * mode; const char * device_name",2,void,True,2001,"Has structs; Has mutable pointers",easy
888,3.0,stty,display_settings,"enum output_type output_type; struct termios * mode; const char * device_name",3,void,True,451,"Has structs; Has mutable pointers",easy
889,3.0,stty,display_settings,"enum output_type output_type; struct termios * mode; const char * device_name",3,void,True,1890,"Has structs; Has mutable pointers",easy
890,3.0,stty,recover_mode,"const char * arg; struct termios * mode",2,int,True,440,"Has structs; Has mutable pointers",easy
891,3.0,stty,recover_mode,"const char * arg; struct termios * mode",2,int,True,2146,"Has structs; Has mutable pointers",easy
892,3.0,stty,set_mode,"const struct mode_info * info; int reversed; struct termios * mode",3,int,True,442,"Has structs; Has mutable pointers",easy
893,3.0,stty,set_mode,"const struct mode_info * info; int reversed; struct termios * mode",3,int,True,1487,"Has structs; Has mutable pointers",easy
894,3.0,stty,set_speed,"enum speed_setting type; const char * arg; struct termios * mode",3,void,True,461,"Has structs; Has mutable pointers",easy
895,3.0,stty,set_speed,"enum speed_setting type; const char * arg; struct termios * mode",3,void,True,1717,"Has structs; Has mutable pointers",easy
896,3.0,stty,visible,"cc_t ch",1,const char *,True,438,"Standard function",easy
897,3.0,stty,visible,"cc_t ch",1,const char *,True,2310,"Standard function",easy
898,3.0,sum,bsd_sum_stream,"FILE * stream; void * resstream; uintmax_t * length",3,int,False,34,"Has mutable pointers; FILE I/O",hard
899,3.0,sum,sysv_sum_stream,"FILE * stream; void * resstream; uintmax_t * length",3,int,False,112,"Has mutable pointers; FILE I/O",hard
900,3.0,tac-pipe,buf_free,"Buf * x",1,void,True,125,"Has mutable pointers",easy
901,3.0,tac-pipe,buf_init_from_stdin,"Buf * x; char eol_byte",2,int,True,51,"Has mutable pointers",easy
902,3.0,tac-pipe,find_bol,"const Buf * x; const Line_ptr * last_bol; Line_ptr * new_bol; char eol_byte",4,int,True,172,"Has mutable pointers",easy
903,3.0,tac-pipe,line_ptr_decrement,"const Buf * x; const Line_ptr * lp",2,Line_ptr,False,133,"Standard function",medium
904,3.0,tac-pipe,line_ptr_increment,"const Buf * x; const Line_ptr * lp",2,Line_ptr,False,152,"Standard function",medium
905,3.0,tr,parse_str,"const char * s; struct Spec_list * spec_list",2,int,True,1346,"Has structs; Has mutable pointers",easy
906,3.0,tr,unquote,"const char * s; struct E_string * es",2,int,True,433,"Has structs; Has mutable pointers",easy
907,3.0,tsort,search_item,"struct item * root; const char * str",2,struct item *,True,119,"Has structs; Has mutable pointers",easy
908,3.0,who,idle_string,"time_t when; time_t boottime",2,const char *,True,179,"Standard function",easy
909,2.86,cp,make_dir_parents_private,"const char * const_dir; int src_offset; int dst_dirfd; const char * verbose_fmt_string; struct dir_attr ** attr_list; int * new_dst; const struct cp_options * x",7,int,True,405,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (7)",easy
910,2.75,basenc,do_decode,"FILE * in; const char * infile; FILE * out; int ignore_garbage",4,void,True,1133,"Has mutable pointers; FILE I/O",easy
911,2.75,basenc,do_encode,"FILE * in; const char * infile; FILE * out; int wrap_column",4,void,True,1089,"Has mutable pointers; FILE I/O",easy
912,2.75,cksum,output_crc,"const char * file; int binary_file; const void * digest; int raw; int tagged; unsigned char delim; int args; uintmax_t length",8,void,False,359,"Mixed scalars/strings; Many params (8)",medium
913,2.75,copy,copy,"const char * src_name; const char * dst_name; int dst_dirfd; const char * dst_relname; int nonexistent_dst; const struct cp_options * options; int * copy_into_self; int * rename_succeeded",8,int,False,3378,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (8)",medium
914,2.75,digest,output_file,"const char * file; int binary_file; const void * digest; int raw; int tagged; unsigned char delim; int args; uintmax_t length",8,void,True,173,"Mixed scalars/strings; Many params (8)",easy
915,2.75,ls,file_has_aclinfo_cache,"const char * file; struct fileinfo * f; struct aclinfo * ai; int flags",4,int,True,3307,"Has structs; Has mutable pointers",easy
916,2.75,sum,output_bsd,"const char * file; int binary_file; const void * digest; int raw; int tagged; unsigned char delim; int args; uintmax_t length",8,void,False,187,"Mixed scalars/strings; Many params (8)",medium
917,2.75,sum,output_sysv,"const char * file; int binary_file; const void * digest; int raw; int tagged; unsigned char delim; int args; uintmax_t length",8,void,False,212,"Mixed scalars/strings; Many params (8)",medium
918,2.75,tac,copy_to_temp,"FILE ** g_tmp; char ** g_tempfile; int input_fd; const char * file",4,off_t,True,378,"Has mutable pointers; FILE I/O",easy
919,2.67,du,hash_ins,"struct di_set * di_set; ino_t ino; dev_t dev",3,int,True,361,"Has structs; Has mutable pointers",easy
920,2.67,install,process_dir,"char * dir; struct savewd * wd; void * options",3,int,True,385,"Has structs; Has mutable pointers",easy
921,2.67,mkdir,process_dir,"char * dir; struct savewd * wd; void * options",3,int,True,153,"Has structs; Has mutable pointers",easy
922,2.67,stty,set_control_char,"const struct control_info * info; const char * arg; struct termios * mode",3,void,True,458,"Has structs; Has mutable pointers",easy
923,2.67,stty,set_control_char,"const struct control_info * info; const char * arg; struct termios * mode",3,void,True,1693,"Has structs; Has mutable pointers",easy
924,2.62,shred,dopass,"int fd; const struct stat * st; const char * qname; off_t * sizep; int type; struct randread_source * s; unsigned long k; unsigned long n",8,int,True,393,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (8)",easy
925,2.57,sort,sortlines,"struct line *restrict; int size_t; int; struct merge_node *; struct merge_node_queue *; int *; const char *",7,void,True,3719,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (7)",easy
926,2.57,sort,sortlines,"struct line *restrict lines; int nthreads; int total_lines; struct merge_node * node; struct merge_node_queue * queue; int * tfp; const char * temp_output",7,void,True,3788,"Mixed scalars/strings; Has structs; Has mutable pointers; Many params (7)",easy
927,2.56,copy,create_hard_link,"const char * src_name; int src_dirfd; const char * src_relname; const char * dst_name; int dst_dirfd; const char * dst_relname; int replace; int verbose; int dereference",9,int,True,2126,"Mostly scalars; Many params (9)",easy
928,2.5,env,splitbuf_append_byte,"struct splitbuf * ss; char c",2,void,True,288,"Has structs; Has mutable pointers",easy
929,2.5,factor,mp_factor,"mpz_t; struct mp_factors *",2,void,True,578,"Has structs; Has mutable pointers",easy
930,2.5,factor,mp_factor,"mpz_t t; struct mp_factors * factors",2,void,True,2226,"Has structs; Has mutable pointers",easy
931,2.5,factor,mp_factor_insert,"struct mp_factors * factors; mpz_t prime",2,void,True,600,"Has structs; Has mutable pointers",easy
932,2.5,factor,mp_factor_using_division,"mpz_t t; struct mp_factors * factors",2,void,True,817,"Has structs; Has mutable pointers",easy
933,2.5,factor,mp_millerrabin,"mpz_srcptr n; mpz_srcptr nm1; mpz_ptr x; mpz_ptr y; mpz_srcptr q; mp_bitcnt_t k",6,int,True,1157,"Many params (6)",easy
934,2.5,head,diagnose_copy_fd_failure,"enum Copy_fd_status err; const char * filename",2,void,True,151,"Standard function",easy
935,2.5,ptx,digest_word_file,"const char * file_name; WORD_TABLE * table",2,void,True,672,"Has mutable pointers",easy
936,2.5,ptx,swallow_file_in_memory,"const char * file_name; BLOCK * block",2,void,True,501,"Has mutable pointers",easy
937,2.5,sort,check,"const char * file_name; char checkonly",2,int,True,2961,"Standard function",easy
938,2.5,sync,sync_arg,"enum sync_mode mode; const char * file",2,int,True,88,"Standard function",easy
939,2.5,tr,get_next,"struct Spec_list * s; enum Upper_Lower_class * class",2,int,True,1013,"Has structs; Has mutable pointers",easy
940,2.5,tr,get_s2_spec_stats,"struct Spec_list * s2; count len_s1",2,void,True,1320,"Has structs; Has mutable pointers",easy
941,2.5,who,print_user,"const struct gl_utmp * utmp_ent; time_t boottime",2,void,True,315,"Has structs",easy
942,2.43,copy,same_file_ok,"const char * src_name; const struct stat * src_sb; int dst_dirfd; const char * dst_relname; const struct stat * dst_sb; const struct cp_options * x; int * return_now",7,int,True,1742,"Has structs; Has mutable pointers; Many params (7)",easy
943,2.43,ls,quote_name,"const char * name; const struct quoting_options * options; int needs_general_quoting; const struct bin_str * color; int allow_pad; struct obstack * stack; const char * absolute_name",7,int,True,266,"Has structs; Has mutable pointers; Many params (7)",easy
944,2.43,ls,quote_name,"const char * name; const struct quoting_options * options; int needs_general_quoting; const struct bin_str * color; int allow_pad; struct obstack * stack; const char * absolute_name",7,int,True,4749,"Has structs; Has mutable pointers; Many params (7)",easy
945,2.43,stat,print_stat,"char * pformat; int prefix_len; char mod; char m; int fd; const char * filename; const void * data",7,int,True,243,"Has mutable pointers; Many params (7)",easy
946,2.43,stat,print_stat,"char * pformat; int prefix_len; char mod; char m; int fd; const char * filename; const void * data",7,int,True,1503,"Has mutable pointers; Many params (7)",easy
947,2.38,who,print_line,"const char * user; const char state; const char * line; const char * time_str; const char * idle; const char * pid; const char * comment; const char * exitstr",8,void,True,226,"Mixed scalars/strings; Many params (8)",easy
948,2.33,uniq,check_file,"const char * infile; const char * outfile; char delimiter",3,void,True,320,"Standard function",easy
949,2.3,cat,cat,"char * inbuf; int insize; char * outbuf; int outsize; int show_nonprinting; int show_tabs; int number; int number_nonblank; int show_ends; int squeeze_blank",10,int,True,212,"Mostly scalars; Has mutable pointers; Many params (10)",easy
950,2.12,copy,set_owner,"const struct cp_options * x; const char * dst_name; int dst_dirfd; const char * dst_relname; int dest_desc; const struct stat * src_sb; int new_dst; const struct stat * dst_sb",8,int,True,926,"Mixed scalars/strings; Has structs; Many params (8)",easy
951,2.0,basenc,finish_and_exit,"FILE * in; const char * infile",2,void,True,1075,"Has mutable pointers; FILE I/O",easy
952,2.0,chmod,describe_change,"const char * file; const struct change_status * ch",2,void,True,155,"Has structs",easy
953,2.0,chown-core,chopt_free,"struct Chown_option * chopt",1,void,False,70,"Has structs; Has mutable pointers",medium
954,2.0,chown-core,chopt_init,"struct Chown_option * chopt",1,void,False,58,"Has structs; Has mutable pointers",medium
955,2.0,comm,compare_files,"char ** infiles",1,void,True,252,"Has mutable pointers",easy
